Url,Title,Query,Error,Timestamp
https://hu.wikipedia.org/wiki/%E2%80%9EValkai%E2%80%9D_Kultur%C3%A1lis_Egyes%C3%BClet,„Valkai” Kulturális Egyesület – Wikipédia,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:59.634480"""
http://www.karpatikum.hu/doc/Karpat_medence.pdf,ScrapeTitleError,kulturalis egyesulet kapcsolat,'NoneType' object has no attribute 'text',ScrapeMailError,'NoneType' object has no attribute 'text',"""2020-07-14T14:54:02.989254"""
http://www.civilszovetseg.hu/index.php?option=com_content&view=article&id=24:qcsabaq-honvkulturs-egyes&catid=18:tagszervezetek&Itemid=43,"""Csaba"" Honvéd Kulturális Egyesület",kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:04.558331"""
http://nagyhalasz.hu/oldal/38/kultura-nova-kulturalis-egyesulet,Kultúra Nova Kulturális Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:07.385929"""
http://www.gajdoszenekar.hu/hu/kapcsolat.html,Gajdos Népzenei Együttes | Kapcsolat,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:07.780503"""
https://varsanyifaluszepito.hu/dungo-kulturalis-egyesulet-okland-homorodkaracsonyfalva/,"Dungó Kulturális Egyesület Oklánd, Homoródkarácsonyfalva – Varsányi Faluszépítő, Hagyományőrző és Kulturális Egyesület",kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:09.112269"""
https://www.bp18.hu/szervezetek/civil-szervezetek/item/532-kulvarosi-zsido-vallasi-es-kulturalis-egyesulet,Külvárosi Zsidó Vallási és Kulturális Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:11.840774"""
https://honvedlap.tapolcanet.hu/kapcsolatok.html,Tapolcai Honvéd Kulturális Egyesület - Kapcsolatok,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:12.877931"""
https://akibic.hu/user/klezmeresz/,KLEZMERÉSZ Kulturális Egyesület | Kibic Magazin,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:16.846634"""
https://www.ungarischerkulturverein.org/,Magyar Kulturális Egyesület Trier | UKT - MKET,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:20.104707"""
http://www.pakozd.hu/news/25/472/pakozdi-kulturalis-egyesulet,Pákozdi Kulturális Egyesület - Pákozd nagyközség hivatalos honlapja,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:21.431107"""
https://dunaujvaros.hu/civil_szervezetek,Civil szervezetek | Dunaújváros MJV,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:23.689304"""
https://www.mannaegyesulet.hu/,Manna Egyesület – Kulturális Egyesület a független színházi alkotók képviseletéért,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:32.978431"""
https://www.szakesuli.hu/elerhetosegek/,Szakmai Kzpiskolsokrt Kzhaszn Kulturlis Egyeslet,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:33.803333"""
https://martinkult.hu/,Főoldal @ MartinKult Event Group,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:35.269307"""
http://www.recic.hu/bacs/szervezet-%C3%A9s-projekt/f%C5%91nix-kult%C3%BAr%C3%A1lis-%C3%A9s-ifjus%C3%A1gi-egyes%C3%BClet/,Főnix Kultúrális és Ifjusági Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:36.672075"""
http://www.pecs.hu/tartalmak/pecs_Civil%20szervezetek%20list%C3%A1ja,"Civil szervezetek listája - Pécs, a kultúra városa",kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:54:37.354967"""
